2026-02-10 10:50:45.111 [main] DEBUG org.jboss.logging - Logging Provider: org.jboss.logging.Log4j2LoggerProvider
2026-02-10 10:50:45.123 [main] DEBUG org.hibernate.integrator.internal.IntegratorServiceImpl - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
2026-02-10 10:50:45.125 [main] DEBUG org.hibernate.integrator.internal.IntegratorServiceImpl - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
2026-02-10 10:50:45.140 [main] INFO  org.hibernate.Version - HHH000412: Hibernate ORM core version 6.1.7.Final
2026-02-10 10:50:46.112 [main] DEBUG org.hibernate.engine.jdbc.env.spi.IdentifierHelperBuilder - JDBC driver metadata reported database stores quoted identifiers in more than one case
2026-02-10 10:50:46.112 [main] DEBUG org.hibernate.engine.jdbc.env.spi.IdentifierHelperBuilder - IdentifierCaseStrategy for both quoted and unquoted identifiers was set to the same strategy [MIXED]; that will likely lead to problems in schema update and validation if using quoted identifiers
2026-02-10 10:50:46.127 [main] DEBUG org.hibernate.type.descriptor.sql.spi.DdlTypeRegistry - addDescriptor(12, org.hibernate.type.descriptor.sql.internal.CapacityDependentDdlType@5460b754) replaced previous registration(org.hibernate.type.descriptor.sql.internal.CapacityDependentDdlType@a9f023e)
2026-02-10 10:50:46.127 [main] DEBUG org.hibernate.type.descriptor.sql.spi.DdlTypeRegistry - addDescriptor(-9, org.hibernate.type.descriptor.sql.internal.CapacityDependentDdlType@c27a3a2) replaced previous registration(org.hibernate.type.descriptor.sql.internal.CapacityDependentDdlType@4b200971)
2026-02-10 10:50:46.127 [main] DEBUG org.hibernate.type.descriptor.sql.spi.DdlTypeRegistry - addDescriptor(-3, org.hibernate.type.descriptor.sql.internal.CapacityDependentDdlType@1a2bcd56) replaced previous registration(org.hibernate.type.descriptor.sql.internal.CapacityDependentDdlType@68d7a2df)
2026-02-10 10:50:46.128 [main] DEBUG org.hibernate.type.descriptor.sql.spi.DdlTypeRegistry - addDescriptor(4003, org.hibernate.type.descriptor.sql.internal.DdlTypeImpl@59dc36d4) replaced previous registration(org.hibernate.type.descriptor.sql.internal.DdlTypeImpl@12fcc71f)
2026-02-10 10:50:46.128 [main] DEBUG org.hibernate.type.descriptor.sql.spi.DdlTypeRegistry - addDescriptor(4001, org.hibernate.type.descriptor.sql.internal.DdlTypeImpl@5679e96b) replaced previous registration(org.hibernate.type.descriptor.sql.internal.DdlTypeImpl@3ed7821)
2026-02-10 10:50:46.128 [main] DEBUG org.hibernate.type.descriptor.sql.spi.DdlTypeRegistry - addDescriptor(4002, org.hibernate.type.descriptor.sql.internal.DdlTypeImpl@3bbf841e) replaced previous registration(org.hibernate.type.descriptor.sql.internal.DdlTypeImpl@4f0f7849)
2026-02-10 10:50:46.128 [main] DEBUG org.hibernate.type.descriptor.sql.spi.DdlTypeRegistry - addDescriptor(2004, org.hibernate.type.descriptor.sql.internal.CapacityDependentDdlType@56a4f272) replaced previous registration(org.hibernate.type.descriptor.sql.internal.DdlTypeImpl@3ee0b4f7)
2026-02-10 10:50:46.128 [main] DEBUG org.hibernate.type.descriptor.sql.spi.DdlTypeRegistry - addDescriptor(2005, org.hibernate.type.descriptor.sql.internal.CapacityDependentDdlType@79b84841) replaced previous registration(org.hibernate.type.descriptor.sql.internal.DdlTypeImpl@4d41ba0f)
2026-02-10 10:50:46.128 [main] DEBUG org.hibernate.type.descriptor.sql.spi.DdlTypeRegistry - addDescriptor(2011, org.hibernate.type.descriptor.sql.internal.CapacityDependentDdlType@3c87e6b7) replaced previous registration(org.hibernate.type.descriptor.sql.internal.DdlTypeImpl@77bbadc)
2026-02-10 10:50:46.129 [main] DEBUG org.hibernate.type.descriptor.jdbc.spi.JdbcTypeRegistry - addDescriptor(NCharTypeDescriptor) replaced previous registration(CharTypeDescriptor)
2026-02-10 10:50:46.129 [main] DEBUG org.hibernate.type.descriptor.jdbc.spi.JdbcTypeRegistry - addDescriptor(NVarcharTypeDescriptor) replaced previous registration(VarcharTypeDescriptor)
2026-02-10 10:50:46.130 [main] DEBUG org.hibernate.type.descriptor.jdbc.spi.JdbcTypeRegistry - addDescriptor(LongNVarcharTypeDescriptor) replaced previous registration(LongVarcharTypeDescriptor)
2026-02-10 10:50:46.131 [main] DEBUG org.hibernate.type.descriptor.jdbc.spi.JdbcTypeRegistry - addDescriptor(NClobTypeDescriptor(DEFAULT)) replaced previous registration(ClobTypeDescriptor(DEFAULT))
2026-02-10 10:50:46.131 [main] DEBUG org.hibernate.type.descriptor.jdbc.spi.JdbcTypeRegistry - addDescriptor(2005, ClobTypeDescriptor(STREAM_BINDING)) replaced previous registration(ClobTypeDescriptor(DEFAULT))
2026-02-10 10:50:46.133 [main] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration null -> org.hibernate.type.NullType@28da7d11
2026-02-10 10:50:46.133 [main] DEBUG org.hibernate.type.BasicTypeRegistry - Type registration key [null] overrode previous entry : `org.hibernate.type.NullType@23202c31`
2026-02-10 10:50:46.137 [main] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration org.hibernate.type.OffsetDateTimeType -> basicType@1(java.time.OffsetDateTime,93)
2026-02-10 10:50:46.137 [main] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration OffsetDateTime -> basicType@1(java.time.OffsetDateTime,93)
2026-02-10 10:50:46.137 [main] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration java.time.OffsetDateTime -> basicType@1(java.time.OffsetDateTime,93)
2026-02-10 10:50:46.137 [main] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration org.hibernate.type.ZonedDateTimeType -> basicType@2(java.time.ZonedDateTime,93)
2026-02-10 10:50:46.137 [main] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration ZonedDateTime -> basicType@2(java.time.ZonedDateTime,93)
2026-02-10 10:50:46.137 [main] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration java.time.ZonedDateTime -> basicType@2(java.time.ZonedDateTime,93)
2026-02-10 10:50:46.140 [main] DEBUG org.hibernate.type.spi.TypeConfiguration$Scope - Scoping TypeConfiguration [org.hibernate.type.spi.TypeConfiguration@5a6fa56e] to MetadataBuildingContext [org.hibernate.boot.internal.MetadataBuildingContextRootImpl@1981d861]
2026-02-10 10:50:46.169 [main] DEBUG org.hibernate.boot.model.relational.Namespace - Created database namespace [logicalName=Name{catalog=null, schema=null}, physicalName=Name{catalog=null, schema=null}]
2026-02-10 10:50:46.188 [main] DEBUG org.hibernate.cfg.annotations.EntityBinder - Binding entity from annotated class: Models.Cine
2026-02-10 10:50:46.192 [main] DEBUG org.hibernate.cfg.AnnotatedColumn - Binding column: DiscriminatorColumn{logicalColumnName'DTYPE', discriminatorTypeName='string'}
2026-02-10 10:50:46.196 [main] DEBUG org.hibernate.cfg.annotations.EntityBinder - Import with entity name Cine
2026-02-10 10:50:46.200 [main] DEBUG org.hibernate.cfg.annotations.EntityBinder - Bind entity Models.Cine on table cine
2026-02-10 10:50:46.216 [main] DEBUG org.hibernate.cfg.AnnotatedColumn - Binding column: Column{table=Table(cine), mappingColumn=idCine, insertable=true, updatable=true, unique=false}
2026-02-10 10:50:46.217 [main] DEBUG org.hibernate.boot.internal.ClassLoaderAccessImpl - Not known whether passed class name [Models.Cine] is safe
2026-02-10 10:50:46.218 [main] DEBUG org.hibernate.boot.internal.ClassLoaderAccessImpl - No temp ClassLoader provided; using live ClassLoader for loading potentially unsafe class : Models.Cine
2026-02-10 10:50:46.218 [main] DEBUG org.hibernate.cfg.annotations.PropertyBinder - MetadataSourceProcessor property idCine with lazy=false
2026-02-10 10:50:46.221 [main] DEBUG org.hibernate.cfg.AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [Models.Cine:idCine]
2026-02-10 10:50:46.224 [main] DEBUG org.hibernate.cfg.annotations.BasicValueBinder - building BasicValue for idCine
2026-02-10 10:50:46.227 [main] DEBUG org.hibernate.mapping.BasicValue - Skipping column re-registration: cine.idCine
2026-02-10 10:50:46.227 [main] DEBUG org.hibernate.cfg.annotations.PropertyBinder - Building property idCine
2026-02-10 10:50:46.228 [main] DEBUG org.hibernate.cfg.BinderHelper - #makeIdGenerator(BasicValue([Column(idCine)]), idCine, org.hibernate.id.enhanced.SequenceStyleGenerator, , ...)
2026-02-10 10:50:46.230 [main] DEBUG org.hibernate.cfg.AnnotatedColumn - Binding column: Column{table=Table(cine), mappingColumn=nombre, insertable=true, updatable=true, unique=false}
2026-02-10 10:50:46.230 [main] DEBUG org.hibernate.cfg.annotations.PropertyBinder - MetadataSourceProcessor property nombre with lazy=false
2026-02-10 10:50:46.230 [main] DEBUG org.hibernate.cfg.AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [Models.Cine:nombre]
2026-02-10 10:50:46.230 [main] DEBUG org.hibernate.cfg.annotations.BasicValueBinder - building BasicValue for nombre
2026-02-10 10:50:46.230 [main] DEBUG org.hibernate.mapping.BasicValue - Skipping column re-registration: cine.nombre
2026-02-10 10:50:46.231 [main] DEBUG org.hibernate.cfg.annotations.PropertyBinder - Building property nombre
2026-02-10 10:50:46.231 [main] DEBUG org.hibernate.cfg.AnnotatedColumn - Binding column: JoinColumn{logicalColumnName='null', referencedColumn='null', mappedBy='cine'}
2026-02-10 10:50:46.232 [main] DEBUG org.hibernate.cfg.AnnotatedColumn - Binding column: Column{table=Table(cine), mappingColumn=salas, insertable=true, updatable=true, unique=false}
2026-02-10 10:50:46.240 [main] DEBUG org.hibernate.cfg.AnnotatedColumn - Binding column: Column{table=Table(cine), mappingColumn=salas_ORDER, insertable=true, updatable=true, unique=false}
2026-02-10 10:50:46.245 [main] DEBUG org.hibernate.cfg.AnnotatedColumn - Binding column: Column{table=Table(cine), mappingColumn=element, insertable=true, updatable=true, unique=false}
2026-02-10 10:50:46.245 [main] DEBUG org.hibernate.cfg.AnnotatedColumn - Binding column: Column{table=Table(cine), mappingColumn=salas_KEY, insertable=true, updatable=true, unique=false}
2026-02-10 10:50:46.246 [main] DEBUG org.hibernate.cfg.AnnotatedColumn - Binding column: JoinColumn{logicalColumnName='salas_KEY', referencedColumn='null', mappedBy='null'}
2026-02-10 10:50:46.246 [main] DEBUG org.hibernate.cfg.AnnotatedColumn - Binding column: JoinColumn{logicalColumnName='null', referencedColumn='null', mappedBy='cine'}
2026-02-10 10:50:46.247 [main] DEBUG org.hibernate.cfg.AnnotatedColumn - Binding column: JoinColumn{logicalColumnName='null', referencedColumn='null', mappedBy='cine'}
2026-02-10 10:50:46.249 [main] DEBUG org.hibernate.cfg.annotations.CollectionBinder - Collection role: Models.Cine.salas
2026-02-10 10:50:46.252 [main] DEBUG org.hibernate.cfg.annotations.PropertyBinder - Building property salas
2026-02-10 10:50:46.252 [main] DEBUG org.hibernate.cfg.AnnotatedColumn - Binding column: Column{table=Table(cine), mappingColumn=ubicacion, insertable=true, updatable=true, unique=false}
2026-02-10 10:50:46.252 [main] DEBUG org.hibernate.cfg.annotations.PropertyBinder - MetadataSourceProcessor property ubicacion with lazy=false
2026-02-10 10:50:46.252 [main] DEBUG org.hibernate.cfg.AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [Models.Cine:ubicacion]
2026-02-10 10:50:46.252 [main] DEBUG org.hibernate.cfg.annotations.BasicValueBinder - building BasicValue for ubicacion
2026-02-10 10:50:46.252 [main] DEBUG org.hibernate.mapping.BasicValue - Skipping column re-registration: cine.ubicacion
2026-02-10 10:50:46.252 [main] DEBUG org.hibernate.cfg.annotations.PropertyBinder - Building property ubicacion
2026-02-10 10:50:46.260 [main] DEBUG org.hibernate.cfg.annotations.EntityBinder - Binding entity from annotated class: Models.Pelicula
2026-02-10 10:50:46.260 [main] DEBUG org.hibernate.cfg.AnnotatedColumn - Binding column: DiscriminatorColumn{logicalColumnName'DTYPE', discriminatorTypeName='string'}
2026-02-10 10:50:46.260 [main] DEBUG org.hibernate.cfg.annotations.EntityBinder - Import with entity name Pelicula
2026-02-10 10:50:46.260 [main] DEBUG org.hibernate.cfg.annotations.EntityBinder - Bind entity Models.Pelicula on table pelicula
2026-02-10 10:50:46.262 [main] DEBUG org.hibernate.cfg.AnnotatedColumn - Binding column: Column{table=Table(pelicula), mappingColumn=idPelicula, insertable=true, updatable=true, unique=false}
2026-02-10 10:50:46.262 [main] DEBUG org.hibernate.boot.internal.ClassLoaderAccessImpl - Not known whether passed class name [Models.Pelicula] is safe
2026-02-10 10:50:46.262 [main] DEBUG org.hibernate.boot.internal.ClassLoaderAccessImpl - No temp ClassLoader provided; using live ClassLoader for loading potentially unsafe class : Models.Pelicula
2026-02-10 10:50:46.262 [main] DEBUG org.hibernate.cfg.annotations.PropertyBinder - MetadataSourceProcessor property idPelicula with lazy=false
2026-02-10 10:50:46.262 [main] DEBUG org.hibernate.cfg.AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [Models.Pelicula:idPelicula]
2026-02-10 10:50:46.262 [main] DEBUG org.hibernate.cfg.annotations.BasicValueBinder - building BasicValue for idPelicula
2026-02-10 10:50:46.262 [main] DEBUG org.hibernate.mapping.BasicValue - Skipping column re-registration: pelicula.idPelicula
2026-02-10 10:50:46.262 [main] DEBUG org.hibernate.cfg.annotations.PropertyBinder - Building property idPelicula
2026-02-10 10:50:46.262 [main] DEBUG org.hibernate.cfg.BinderHelper - #makeIdGenerator(BasicValue([Column(idPelicula)]), idPelicula, org.hibernate.id.enhanced.SequenceStyleGenerator, , ...)
2026-02-10 10:50:46.262 [main] DEBUG org.hibernate.cfg.AnnotatedColumn - Binding column: Column{table=Table(pelicula), mappingColumn=duracion, insertable=true, updatable=true, unique=false}
2026-02-10 10:50:46.263 [main] DEBUG org.hibernate.cfg.annotations.PropertyBinder - MetadataSourceProcessor property duracion with lazy=false
2026-02-10 10:50:46.263 [main] DEBUG org.hibernate.cfg.AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [Models.Pelicula:duracion]
2026-02-10 10:50:46.263 [main] DEBUG org.hibernate.cfg.annotations.BasicValueBinder - building BasicValue for duracion
2026-02-10 10:50:46.263 [main] DEBUG org.hibernate.mapping.BasicValue - Skipping column re-registration: pelicula.duracion
2026-02-10 10:50:46.263 [main] DEBUG org.hibernate.cfg.annotations.PropertyBinder - Building property duracion
2026-02-10 10:50:46.263 [main] DEBUG org.hibernate.cfg.AnnotatedColumn - Binding column: Column{table=Table(pelicula), mappingColumn=genero, insertable=true, updatable=true, unique=false}
2026-02-10 10:50:46.263 [main] DEBUG org.hibernate.cfg.annotations.PropertyBinder - MetadataSourceProcessor property genero with lazy=false
2026-02-10 10:50:46.263 [main] DEBUG org.hibernate.cfg.AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [Models.Pelicula:genero]
2026-02-10 10:50:46.263 [main] DEBUG org.hibernate.cfg.annotations.BasicValueBinder - building BasicValue for genero
2026-02-10 10:50:46.264 [main] DEBUG org.hibernate.mapping.BasicValue - Skipping column re-registration: pelicula.genero
2026-02-10 10:50:46.264 [main] DEBUG org.hibernate.cfg.annotations.PropertyBinder - Building property genero
2026-02-10 10:50:46.264 [main] DEBUG org.hibernate.cfg.AnnotatedColumn - Binding column: Column{table=Table(pelicula), mappingColumn=salas_ORDER, insertable=true, updatable=true, unique=false}
2026-02-10 10:50:46.264 [main] DEBUG org.hibernate.cfg.AnnotatedColumn - Binding column: Column{table=Table(pelicula), mappingColumn=element, insertable=true, updatable=true, unique=false}
2026-02-10 10:50:46.265 [main] DEBUG org.hibernate.cfg.AnnotatedColumn - Binding column: Column{table=Table(pelicula), mappingColumn=salas_KEY, insertable=true, updatable=true, unique=false}
2026-02-10 10:50:46.265 [main] DEBUG org.hibernate.cfg.AnnotatedColumn - Binding column: JoinColumn{logicalColumnName='salas_KEY', referencedColumn='null', mappedBy='null'}
2026-02-10 10:50:46.265 [main] DEBUG org.hibernate.cfg.AnnotatedColumn - Binding column: JoinColumn{logicalColumnName='null', referencedColumn='null', mappedBy='peliculas'}
2026-02-10 10:50:46.265 [main] DEBUG org.hibernate.cfg.AnnotatedColumn - Binding column: JoinColumn{logicalColumnName='null', referencedColumn='null', mappedBy='peliculas'}
2026-02-10 10:50:46.265 [main] DEBUG org.hibernate.cfg.annotations.CollectionBinder - Collection role: Models.Pelicula.salas
2026-02-10 10:50:46.265 [main] DEBUG org.hibernate.cfg.annotations.PropertyBinder - Building property salas
2026-02-10 10:50:46.265 [main] DEBUG org.hibernate.cfg.AnnotatedColumn - Binding column: Column{table=Table(pelicula), mappingColumn=titulo, insertable=true, updatable=true, unique=false}
2026-02-10 10:50:46.265 [main] DEBUG org.hibernate.cfg.annotations.PropertyBinder - MetadataSourceProcessor property titulo with lazy=false
2026-02-10 10:50:46.266 [main] DEBUG org.hibernate.cfg.AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [Models.Pelicula:titulo]
2026-02-10 10:50:46.266 [main] DEBUG org.hibernate.cfg.annotations.BasicValueBinder - building BasicValue for titulo
2026-02-10 10:50:46.266 [main] DEBUG org.hibernate.mapping.BasicValue - Skipping column re-registration: pelicula.titulo
2026-02-10 10:50:46.266 [main] DEBUG org.hibernate.cfg.annotations.PropertyBinder - Building property titulo
2026-02-10 10:50:46.267 [main] DEBUG org.hibernate.cfg.annotations.EntityBinder - Binding entity from annotated class: Models.Sala
2026-02-10 10:50:46.267 [main] DEBUG org.hibernate.cfg.AnnotatedColumn - Binding column: DiscriminatorColumn{logicalColumnName'DTYPE', discriminatorTypeName='string'}
2026-02-10 10:50:46.267 [main] DEBUG org.hibernate.cfg.annotations.EntityBinder - Import with entity name Sala
2026-02-10 10:50:46.267 [main] DEBUG org.hibernate.cfg.annotations.EntityBinder - Bind entity Models.Sala on table sala
2026-02-10 10:50:46.270 [main] DEBUG org.hibernate.cfg.AnnotatedColumn - Binding column: Column{table=Table(sala), mappingColumn=idSala, insertable=true, updatable=true, unique=false}
2026-02-10 10:50:46.270 [main] DEBUG org.hibernate.boot.internal.ClassLoaderAccessImpl - Not known whether passed class name [Models.Sala] is safe
2026-02-10 10:50:46.270 [main] DEBUG org.hibernate.boot.internal.ClassLoaderAccessImpl - No temp ClassLoader provided; using live ClassLoader for loading potentially unsafe class : Models.Sala
